NOME_UNIDADE,NOME_DISCIPLINA,COD_TURMA,ITEM_TABELA,HR_INICIO,COD_DISCIPLINA,DIA_SEMANA,HR_FIM,TIPO_AULA,PERIODO_ITEM,ANO,DIA_SEMANA_ITEM,COD_ESTRUTURADO,CH_TOTAL,CREDITOS,PERIODO,COD_CURSO,NOME_SALA,DT_INICIO_PERIODO,DT_FIM_PERIODO,ID_TURMA,ESCOPO_ITEM,VAGAS_OCUPADAS,VAGAS_OFERECIDAS,VAGAS_AUMENTADAS,SITUACAO
Coord. Acadêmica do Instituto de Computação,TÓPICOS EM RECUPERAÇÃO DE INFORMAÇÃO,CB01,2,16:00:00,ICC222,Segunda-feira,17:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,ICE - 1º ANDAR-BL. 6 SALA DE AULA 204,08/09/2015,18/01/2016,122736,3,18,15,3,Matrícula
Coord. Acadêmica do Instituto de Computação,TÓPICOS EM RECUPERAÇÃO DE INFORMAÇÃO,CB01,4,16:00:00,ICC222,Quarta-feira,17:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,ICE - 1º ANDAR-BL. 6 SALA DE AULA 204,08/09/2015,18/01/2016,122736,3,18,15,3,Matrícula
Coord. Acadêmica do Instituto de Computação,SISTEMAS COLABORATIVOS MÓVEIS,CB01,3,16:00:00,ICC252,Terça-feira,17:50:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,ICE - 1º ANDAR-BL. 6  SALA DE AULA 205,08/09/2015,18/01/2016,122737,3,17,15,5,Matrícula
Coord. Acadêmica do Instituto de Computação,SISTEMAS COLABORATIVOS MÓVEIS,CB01,5,16:00:00,ICC252,Quinta-feira,17:50:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,ICE - 1º ANDAR-BL. 6  SALA DE AULA 205,08/09/2015,18/01/2016,122737,3,17,15,5,Matrícula
Coord. Acadêmica do Instituto de Computação,SISTEMAS COLABORATIVOS MÓVEIS,01,3,16:00:00,ICC252,Terça-feira,17:50:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE15,,08/09/2015,18/01/2016,123390,1,8,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,SISTEMAS COLABORATIVOS MÓVEIS,01,5,16:00:00,ICC252,Quinta-feira,17:50:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE15,,08/09/2015,18/01/2016,123390,1,8,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,TÓPICOS ESPECIAIS EM INTELIGÊNCIA ARTIFICIAL,CB01,2,16:00:00,ICC270,Segunda-feira,17:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,,08/09/2015,18/01/2016,128555,1,2,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,TÓPICOS ESPECIAIS EM INTELIGÊNCIA ARTIFICIAL,CB01,4,16:00:00,ICC270,Quarta-feira,17:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,,08/09/2015,18/01/2016,128555,1,2,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,TÓPICOS AVANÇADOS EM INTELIGÊNCIA ARTIFICIAL,CB01,2,16:00:00,ICC271,Segunda-feira,17:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,,08/09/2015,18/01/2016,128368,3,4,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,TÓPICOS AVANÇADOS EM INTELIGÊNCIA ARTIFICIAL,CB01,4,16:00:00,ICC271,Quarta-feira,17:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,,08/09/2015,18/01/2016,128368,3,4,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO ÀS REDES DE COMPUTADORES,CB01,2,10:00:00,ICC300,Segunda-feira,12:40:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,90,5, 2° Semestre,IE08,ICE - TÉRREO - BL. 6 SALA DE AULA 102,08/09/2015,18/01/2016,122739,1,56,50,6,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO ÀS REDES DE COMPUTADORES,CB01,4,10:00:00,ICC300,Quarta-feira,11:00:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,90,5, 2° Semestre,IE08,ICE - TÉRREO - BL. 6 SALA DE AULA 102,08/09/2015,18/01/2016,122739,1,56,50,6,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO ÀS REDES DE COMPUTADORES,CB01,4,11:00:00,ICC300,Quarta-feira,12:50:00,Prática,202,2015,4,1.70.01.00.00.00.00.00,90,5, 2° Semestre,IE08,ICE - TÉRREO - BL. 6 SALA DE AULA 102,08/09/2015,18/01/2016,122739,1,56,50,6,Matrícula
Coord. Acadêmica do Instituto de Computação,TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES,CB01,6,14:00:00,ICC320,Sexta-feira,16:40:00,Teórica,202,2015,6,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,,08/09/2015,18/01/2016,126426,1,6,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES,CB01,7,09:00:00,ICC320,Sábado,10:50:00,Teórica,202,2015,7,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,,08/09/2015,18/01/2016,126426,1,6,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES,CB02,,,ICC320,,,,202,2015,,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,,,,128995,1,1,1,0,Matrícula
Coord. Acadêmica do Instituto de Computação,TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES,01,6,14:00:00,ICC320,Sexta-feira,16:40:00,Teórica,202,2015,6,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE15,,08/09/2015,18/01/2016,123391,1,3,15,0,Matrícula
Coord. Acadêmica do Instituto de Computação,TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES,01,7,09:00:00,ICC320,Sábado,10:50:00,Teórica,202,2015,7,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE15,,08/09/2015,18/01/2016,123391,1,3,15,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO AOS SISTEMAS EMBARCADOS,CB01,3,16:00:00,ICC350,Terça-feira,17:50:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,ICE - 1º ANDAR -BL. 6  SALA DE AULA 207,08/09/2015,18/01/2016,122738,1,3,15,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO AOS SISTEMAS EMBARCADOS,CB01,5,16:00:00,ICC350,Quinta-feira,17:50:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,ICE - 1º ANDAR -BL. 6  SALA DE AULA 207,08/09/2015,18/01/2016,122738,1,3,15,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO À ENGENHARIA DE SOFTWARE,01,2,18:00:00,ICC400,Segunda-feira,19:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,90,5, 2° Semestre,IE15,,08/09/2015,18/01/2016,123442,3,22,40,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO À ENGENHARIA DE SOFTWARE,01,4,18:00:00,ICC400,Quarta-feira,19:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,90,5, 2° Semestre,IE15,,08/09/2015,18/01/2016,123442,3,22,40,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO À ENGENHARIA DE SOFTWARE,01,6,18:00:00,ICC400,Sexta-feira,19:50:00,Prática,202,2015,6,1.70.01.00.00.00.00.00,90,5, 2° Semestre,IE15,,08/09/2015,18/01/2016,123442,3,22,40,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ANÁLISE E PROJETO DE SISTEMAS,CB01,2,10:00:00,ICC401,Segunda-feira,11:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,90,5, 2° Semestre,IE08,ICE - TÉRREO - BL. 6 SALA DE AULA 102,08/09/2015,18/01/2016,122751,3,47,50,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ANÁLISE E PROJETO DE SISTEMAS,CB01,4,10:00:00,ICC401,Quarta-feira,11:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,90,5, 2° Semestre,IE08,ICE - TÉRREO - BL. 6 SALA DE AULA 102,08/09/2015,18/01/2016,122751,3,47,50,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ANÁLISE E PROJETO DE SISTEMAS,CB01,6,10:00:00,ICC401,Sexta-feira,11:50:00,Prática,202,2015,6,1.70.01.00.00.00.00.00,90,5, 2° Semestre,IE08,ICE - TÉRREO - BL. 6 SALA DE AULA 102,08/09/2015,18/01/2016,122751,3,47,50,0,Matrícula
Coord. Acadêmica do Instituto de Computação,GERÊNCIA DE PROJETOS,01,3,18:00:00,ICC404,Terça-feira,19:50:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE15,,08/09/2015,18/01/2016,123709,3,33,35,0,Matrícula
Coord. Acadêmica do Instituto de Computação,GERÊNCIA DE PROJETOS,01,5,18:00:00,ICC404,Quinta-feira,19:50:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE15,,08/09/2015,18/01/2016,123709,3,33,35,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTERAÇÃO HUMANO-COMPUTADOR,CB01,2,14:00:00,ICC406,Segunda-feira,15:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,ICE - 1º ANDAR-BL. 6  SALA DE AULA 206,08/09/2015,18/01/2016,122729,1,50,50,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTERAÇÃO HUMANO-COMPUTADOR,CB01,4,14:00:00,ICC406,Quarta-feira,15:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,ICE - 1º ANDAR-BL. 6  SALA DE AULA 206,08/09/2015,18/01/2016,122729,1,50,50,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTERAÇÃO HUMANO-COMPUTADOR,01,2,18:00:00,ICC406,Segunda-feira,19:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE15,,08/09/2015,18/01/2016,123706,3,38,35,8,Matrícula
Coord. Acadêmica do Instituto de Computação,INTERAÇÃO HUMANO-COMPUTADOR,01,4,18:00:00,ICC406,Quarta-feira,19:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE15,,08/09/2015,18/01/2016,123706,3,38,35,8,Matrícula
Coord. Acadêmica do Instituto de Computação,PRÁTICA DE ANÁLISE E PROJETO DE SISTEMAS,01,2,16:00:00,ICC410,Segunda-feira,17:50:00,Prática,202,2015,2,1.70.01.00.00.00.00.00,60,2, 2° Semestre,IE15,,08/09/2015,18/01/2016,123698,1,28,30,0,Matrícula
Coord. Acadêmica do Instituto de Computação,PRÁTICA DE ANÁLISE E PROJETO DE SISTEMAS,01,4,16:00:00,ICC410,Quarta-feira,17:50:00,Prática,202,2015,4,1.70.01.00.00.00.00.00,60,2, 2° Semestre,IE15,,08/09/2015,18/01/2016,123698,1,28,30,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO À COMPUTAÇÃO GRÁFICA,CB01,3,08:00:00,ICC450,Terça-feira,09:50:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,,08/09/2015,18/01/2016,126217,3,24,50,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO À COMPUTAÇÃO GRÁFICA,CB01,5,08:00:00,ICC450,Quinta-feira,09:50:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,,08/09/2015,18/01/2016,126217,3,24,50,0,Matrícula
Coord. Acadêmica do Instituto de Computação,TÓPICOS ESPECIAIS EM OTIMIZAÇÃO,CB01,3,16:00:00,ICC520,Terça-feira,17:50:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,ICE - 1º ANDAR-BL. 6  SALA DE AULA 203,08/09/2015,18/01/2016,122755,3,6,30,0,Matrícula
Coord. Acadêmica do Instituto de Computação,TÓPICOS ESPECIAIS EM OTIMIZAÇÃO,CB01,5,16:00:00,ICC520,Quinta-feira,17:50:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE08,ICE - 1º ANDAR-BL. 6  SALA DE AULA 203,08/09/2015,18/01/2016,122755,3,6,30,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMÁTICA INSTRUMENTAL,02,6,18:00:00,ICC900,Sexta-feira,19:50:00,Teórica,202,2015,6,1.70.01.00.00.00.00.00,60,3, 2° Semestre,IB14,,08/09/2015,18/01/2016,123332,1,20,42,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMÁTICA INSTRUMENTAL,02,6,20:00:00,ICC900,Sexta-feira,21:50:00,Prática,202,2015,6,1.70.01.00.00.00.00.00,60,3, 2° Semestre,IB14,,08/09/2015,18/01/2016,123332,1,20,42,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMÁTICA INSTRUMENTAL,03,6,08:00:00,ICC900,Sexta-feira,09:50:00,Teórica,202,2015,6,1.70.01.00.00.00.00.00,60,3, 2° Semestre,IB05,,08/09/2015,18/01/2016,124870,3,14,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMÁTICA INSTRUMENTAL,03,6,10:00:00,ICC900,Sexta-feira,11:50:00,Prática,202,2015,6,1.70.01.00.00.00.00.00,60,3, 2° Semestre,IB05,,08/09/2015,18/01/2016,124870,3,14,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMÁTICA INSTRUMENTAL,04,6,08:00:00,ICC900,Sexta-feira,09:50:00,Teórica,202,2015,6,1.70.01.00.00.00.00.00,60,3, 2° Semestre,IB05,,08/09/2015,18/01/2016,124871,3,2,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMÁTICA INSTRUMENTAL,04,6,10:00:00,ICC900,Sexta-feira,11:50:00,Prática,202,2015,6,1.70.01.00.00.00.00.00,60,3, 2° Semestre,IB05,,08/09/2015,18/01/2016,124871,3,2,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO À PROGRAMAÇÃO DE COMPUTADORES,MA01,3,08:00:00,ICC901,Terça-feira,09:50:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,60,3, 2° Semestre,IE16,,08/09/2015,18/01/2016,124796,3,18,15,10,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO À PROGRAMAÇÃO DE COMPUTADORES,MA01,5,08:00:00,ICC901,Quinta-feira,09:50:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,3, 2° Semestre,IE16,,08/09/2015,18/01/2016,124796,3,18,15,10,Matrícula
Coord. Acadêmica do Instituto de Computação,GERAÇÃO E USO DE BANCO DE DADOS,6,2,18:00:00,ICC903,Segunda-feira,20:40:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,45,3, 2° Semestre,IH25,,08/09/2015,18/01/2016,124464,1,21,50,0,Matrícula
Coord. Acadêmica do Instituto de Computação,MATEMÁTICA DISCRETA,03,3,14:00:00,IEC010,Terça-feira,16:00:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT05,,08/09/2015,18/01/2016,128613,1,4,4,0,Matrícula
Coord. Acadêmica do Instituto de Computação,MATEMÁTICA DISCRETA,03,5,14:00:00,IEC010,Quinta-feira,16:00:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT05,,08/09/2015,18/01/2016,128613,1,4,4,0,Matrícula
Coord. Acadêmica do Instituto de Computação,MATEMÁTICA DISCRETA,04,3,14:00:00,IEC010,Terça-feira,16:00:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT05,,08/09/2015,18/01/2016,128615,1,4,4,0,Matrícula
Coord. Acadêmica do Instituto de Computação,MATEMÁTICA DISCRETA,04,5,14:00:00,IEC010,Quinta-feira,16:00:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT05,,08/09/2015,18/01/2016,128615,1,4,4,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO À COMPUTAÇÃO,11,2,10:00:00,IEC011,Segunda-feira,12:00:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,126654,1,17,15,2,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO À COMPUTAÇÃO,11,4,10:00:00,IEC011,Quarta-feira,12:00:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,126654,1,17,15,2,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO À COMPUTAÇÃO,11,6,10:00:00,IEC011,Sexta-feira,12:00:00,Prática,202,2015,6,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,126654,1,17,15,2,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE DADOS  I,03,2,10:00:00,IEC012,Segunda-feira,12:00:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,124424,1,22,22,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE DADOS  I,03,4,10:00:00,IEC012,Quarta-feira,12:00:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,124424,1,22,22,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE DADOS  I,03,6,10:00:00,IEC012,Sexta-feira,12:00:00,Prática,202,2015,6,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,124424,1,22,22,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE DADOS  I,04,2,10:00:00,IEC012,Segunda-feira,12:00:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,124423,1,21,22,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE DADOS  I,04,4,10:00:00,IEC012,Quarta-feira,12:00:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,124423,1,21,22,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE DADOS  I,04,6,10:00:00,IEC012,Sexta-feira,12:00:00,Teórica,202,2015,6,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,124423,1,21,22,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE  DADOS II,03,3,14:00:00,IEC013,Terça-feira,16:00:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,128610,1,8,8,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE  DADOS II,03,5,14:00:00,IEC013,Quinta-feira,16:00:00,Teórica,202,2015,5,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,128610,1,8,8,0,Matrícula
Coord. Acadêmica do Instituto de Computação,ALGORITMOS E ESTRUTURAS DE  DADOS II,03,6,14:00:00,IEC013,Sexta-feira,16:00:00,Prática,202,2015,6,1.70.01.00.00.00.00.00,90,5, 2° Semestre,FT05,,08/09/2015,18/01/2016,128610,1,8,8,0,Matrícula
Coord. Acadêmica do Instituto de Computação,MODELAGEM  E  PROJETO  DE  SISTEMAS,CB02,2,10:00:00,IEC016,Segunda-feira,11:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,105,6, 2° Semestre,IE08,ICE - TÉRREO - BL. 6 SALA DE AULA 102,08/09/2015,18/01/2016,122752,1,0,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,MODELAGEM  E  PROJETO  DE  SISTEMAS,CB02,4,10:00:00,IEC016,Quarta-feira,11:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,105,6, 2° Semestre,IE08,ICE - TÉRREO - BL. 6 SALA DE AULA 102,08/09/2015,18/01/2016,122752,1,0,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,MODELAGEM  E  PROJETO  DE  SISTEMAS,CB02,6,10:00:00,IEC016,Sexta-feira,11:00:00,Teórica,202,2015,6,1.70.01.00.00.00.00.00,105,6, 2° Semestre,IE08,ICE - TÉRREO - BL. 6 SALA DE AULA 102,08/09/2015,18/01/2016,122752,1,0,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,MODELAGEM  E  PROJETO  DE  SISTEMAS,CB02,6,11:00:00,IEC016,Sexta-feira,12:50:00,Prática,202,2015,6,1.70.01.00.00.00.00.00,105,6, 2° Semestre,IE08,ICE - TÉRREO - BL. 6 SALA DE AULA 102,08/09/2015,18/01/2016,122752,1,0,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,PROJETO  FINAL  II,CB01,,,IEC019,,,,202,2015,,1.70.01.00.00.00.00.00,150,5, 2° Semestre,IE08,,,,122759,1,2,30,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMÁTICA APLICADA A CIÊNCIAS AGRÁRIAS,01,4,08:00:00,IEC026,Quarta-feira,09:50:00,Prática,202,2015,4,1.70.01.00.00.00.00.00,60,3, 2° Semestre,FG03,,08/09/2015,18/01/2016,123876,3,47,46,2,Matrícula
Coord. Acadêmica do Instituto de Computação,INFORMÁTICA APLICADA A CIÊNCIAS AGRÁRIAS,01,6,08:00:00,IEC026,Sexta-feira,09:50:00,Teórica,202,2015,6,1.70.01.00.00.00.00.00,60,3, 2° Semestre,FG03,,08/09/2015,18/01/2016,123876,3,47,46,2,Matrícula
Coord. Acadêmica do Instituto de Computação,COMPILADORES,CB02,3,13:00:00,IEC028,Terça-feira,15:40:00,Teórica,202,2015,3,1.70.01.00.00.00.00.00,75,4, 2° Semestre,IE08,ICE - 2º ANDAR - BL. 6  SALA DE AULA 304,08/09/2015,18/01/2016,122753,1,1,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,COMPILADORES,CB02,5,14:00:00,IEC028,Quinta-feira,15:50:00,Prática,202,2015,5,1.70.01.00.00.00.00.00,75,4, 2° Semestre,IE08,ICE - 2º ANDAR - BL. 6  SALA DE AULA 304,08/09/2015,18/01/2016,122753,1,1,10,0,Matrícula
Coord. Acadêmica do Instituto de Computação,GERAÇÃO E USO DE BANCO DE DADOS,EB01,3,18:00:00,IEC048,Terça-feira,19:50:00,,202,2015,3,1.70.01.00.00.00.00.00,45,3, 2° Semestre,IE01,,08/09/2015,18/01/2016,123370,1,45,50,0,Matrícula
Coord. Acadêmica do Instituto de Computação,GERAÇÃO E USO DE BANCO DE DADOS,EB01,5,18:00:00,IEC048,Quinta-feira,19:00:00,,202,2015,5,1.70.01.00.00.00.00.00,45,3, 2° Semestre,IE01,,08/09/2015,18/01/2016,123370,1,45,50,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL01,2,08:00:00,IEC081,Segunda-feira,09:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE13,,08/09/2015,18/01/2016,128403,1,21,21,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL01,4,08:00:00,IEC081,Quarta-feira,09:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE13,,08/09/2015,18/01/2016,128403,1,21,21,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL11,2,20:00:00,IEC081,Segunda-feira,21:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE10,,08/09/2015,18/01/2016,124230,3,28,40,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL11,4,20:00:00,IEC081,Quarta-feira,21:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE10,,08/09/2015,18/01/2016,124230,3,28,40,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL501,2,08:00:00,IEC081,Segunda-feira,09:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE13,,08/09/2015,18/01/2016,128679,3,14,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL501,4,08:00:00,IEC081,Quarta-feira,09:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE13,,08/09/2015,18/01/2016,128679,3,14,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL511,2,20:00:00,IEC081,Segunda-feira,21:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE10,,08/09/2015,18/01/2016,128680,3,0,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,FL511,4,20:00:00,IEC081,Quarta-feira,21:50:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE10,,08/09/2015,18/01/2016,128680,3,0,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,01,2,08:00:00,IEC081,Segunda-feira,09:50:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,IE03,FES - SALA DE AULA SA-34,08/09/2015,18/01/2016,129226,1,0,1,,Ajuste Hor.
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,01A,2,10:00:00,IEC081,Segunda-feira,12:00:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT02-ET,,08/09/2015,18/01/2016,124350,1,20,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,01A,4,10:00:00,IEC081,Quarta-feira,12:00:00,Teórica,202,2015,4,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT02-ET,,08/09/2015,18/01/2016,124350,1,20,20,0,Matrícula
Coord. Acadêmica do Instituto de Computação,INTRODUÇÃO A CIÊNCIA DOS COMPUTADORES,01B,2,10:00:00,IEC081,Segunda-feira,12:00:00,Teórica,202,2015,2,1.70.01.00.00.00.00.00,60,4, 2° Semestre,FT02-T,,08/09/2015,18/01/2016,124386,1,20,22,0,Matrícula
